Type,MimeType,Supplier,Author,Publisher,Group,Name,Version,Scope,LicenseExpressions,LicenseNames,Copyright,Cpe,Purl,Modified,SwidTagId,SwidName,SwidVersion,SwidTagVersion,SwidPatch,SwidTextContentType,SwidTextEncoding,SwidTextContent,SwidUrl,MD5,SHA-1,SHA-256,SHA-384,SHA-512,SHA3-256,SHA3-384,SHA3-512,BLAKE2b-256,BLAKE2b-384,BLAKE2b-512,BLAKE3,Streebog-256,Streebog-512,Description
Library,,,,,@types,turndown,5.0.6,optional,MIT,,,,pkg:npm/%40types/turndown@5.0.6,,,,,,,,,,,,,,,aeed34328c9e7a8b84e415f88112feea6fc1b037db45ac8eb245aa52f87b08b196f945f11d022da802dadfc90a9ce8993ea26bb732548000b6f85d2b2f54b83e,,,,,,,,,,
Library,,,,,@types,uuid,10.0.0,optional,MIT,,,,pkg:npm/%40types/uuid@10.0.0,,,,,,,,,,,,,,,ee0a86dfc1321e0c8fd52fbbfb1a2616d2fe64d1dc2afe83c0d682666266a35be032e8321774c29d7560e2dd6e93cf662cdc272ed9d8dd3a4ea423b2a75ff11d,,,,,,,,,,
Library,,,,,@typescript-eslint,eslint-plugin,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/eslint-plugin@6.21.0,,,,,,,,,,,,,,,a32f7e8533c2505a67824119512cdb7fd33123ae706ca168418b203dd20b4df6d495da79a2f52ea616557b88b7d1e994f4cfe43fe4fae038b49b197b752c3730,,,,,,,,,,
Library,,,,,@typescript-eslint,parser,6.21.0,optional,BSD-2-Clause,,,,pkg:npm/%40typescript-eslint/parser@6.21.0,,,,,,,,,,,,,,,b5bb15d633e77b90a41500a03c17033addf422d17b689a192fdf7b25217b321190a8e793decbd6458c62aa57c0e5151d94737a162f8423d6f1a9b77201466361,,,,,,,,,,
Library,,,,,,eslint,8.57.1,optional,MIT,,,,pkg:npm/eslint@8.57.1,,,,,,,,,,,,,,,ca9a30c83c69552629917afd58fbf63c0642b4d8a9d4cbf92935b4482bab5efffd88ea5cac7f4f6aa504964b2a101ea90a1a87183442153cab6651a19cb34688,,,,,,,,,,
Library,,,,,@eslint-community,eslint-utils,4.9.1,optional,MIT,,,,pkg:npm/%40eslint-community/eslint-utils@4.9.1,,,,,,,,,,,,,,,a61ad898d898a6947bce714476a81f5875d1e8d0a46442bb8705831d95238adff6fd4d2be97be40e5d12627a0ce751eaec584219d2c34facf1082398d617b1b1,,,,,,,,,,
Library,,,,,,eslint-visitor-keys,3.4.3,optional,Apache-2.0,,,,pkg:npm/eslint-visitor-keys@3.4.3,,,,,,,,,,,,,,,c2973e2d77a2ca28acc4f944914cd4eacbf24b57eb20edcc8318f57ddcbb3e6f1883382e6b1d8ddc56bf0ff6a0d56a9b3a9add23eb98eb031497cfdad86fa26a,,,,,,,,,,
Library,,,,,@eslint-community,regexpp,4.12.2,optional,MIT,,,,pkg:npm/%40eslint-community/regexpp@4.12.2,,,,,,,,,,,,,,,12b8924e5b79382f7fed25e445208085f4b1c684948019b7dce1fe224c1b769828aac4ac520ef2dee87e208088fd08380415abdd4da2dfd4699b271bc4cab87b,,,,,,,,,,
Library,,,,,@eslint,eslintrc,2.1.4,optional,MIT,,,,pkg:npm/%40eslint/eslintrc@2.1.4,,,,,,,,,,,,,,,dbaf59dfd312eb0549b6ca14975d0beb459d92125574f1b6e10e1e6531f79e717a969bd24a110adf04230d7f494560143ef3e1ec23a8b8fa54f48aea69916fb5,,,,,,,,,,
Library,,,,,,ajv,6.12.6,optional,MIT,,,,pkg:npm/ajv@6.12.6,,,,,,,,,,,,,,,8f77d52e0bd3a39dbb6a7c98c893864d825b1bebe79d062f1349b99a691cd532be9f1029a6408b3082f4699e1d6e55423681928619be933138654ca4068320e2,,,,,,,,,,
Library,,,,,,fast-deep-equal,3.1.3,optional,MIT,,,,pkg:npm/fast-deep-equal@3.1.3,,,,,,,,,,,,,,,7f7a90f68432f63d808417bf1fd542f75c0b98a042094fe00ce9ca340606e61b303bb04b2a3d3d1dce4760dcfd70623efb19690c22200da8ad56cd3701347ce1,,,,,,,,,,
Library,,,,,,fast-json-stable-stringify,2.1.0,optional,MIT,,,,pkg:npm/fast-json-stable-stringify@2.1.0,,,,,,,,,,,,,,,96177fc05f8b93df076684c2b6556b687b5f8795d88a32236a55dc93bb1a52db9a9d20f22ccc671e149710326a1f10fb9ac47c0f4b829aa964c23095f31bf01f,,,,,,,,,,
Library,,,,,,json-schema-traverse,0.4.1,optional,MIT,,,,pkg:npm/json-schema-traverse@0.4.1,,,,,,,,,,,,,,,c5b6c21f9742614e53f0b704861ba1ec727cf075ee5b7aac237634cce64529f6441dca5688753f271ce4eb6f41aec69bfe63221d0b62f7030ffbce3944f7b756,,,,,,,,,,
Library,,,,,,uri-js,4.4.1,optional,BSD-2-Clause,,,,pkg:npm/uri-js@4.4.1,,,,,,,,,,,,,,,eeb294cb2df7435c9cf7ca50d430262edc17d74f45ed321f5a55b561da3c5a5d628b549e1e279e8741c77cf78bd9f3172bacf4b3c79c2acf5fac2b8b26f9dd06,,,,,,,,,,
Library,,,,,,punycode,2.3.1,optional,MIT,,,,pkg:npm/punycode@2.3.1,,,,,,,,,,,,,,,bd8b7b503d54f5683ad77f2c84bb4b3af740bbef03b02fe2945b44547707fb0c9d712a4d136d007d239db9fe8c91115a84be4563b5f5a14ee7295645b5fabc16,,,,,,,,,,
Library,,,,,,espree,9.6.1,optional,BSD-2-Clause,,,,pkg:npm/espree@9.6.1,,,,,,,,,,,,,,,a2bb99685923a2b4e9177da40d2239ffbe558b019e6608a7186cb636839283743d6e7c259e60e6e072e7925d111379fe9e30d7474dfb698d7ec79f19ff315dc1,,,,,,,,,,
Library,,,,,,acorn-jsx,5.3.2,optional,MIT,,,,pkg:npm/acorn-jsx@5.3.2,,,,,,,,,,,,,,,aeaf6cf893617f4202863b435f196527b838d68664e52957b69d0b1f0c80e5c7a3c27eef2a62a9e293eb8ba60478fbf63d4eb9b00b1e81b5ed2229e60c50d781,,,,,,,,,,
Library,,,,,,globals,13.24.0,optional,MIT,,,,pkg:npm/globals@13.24.0,,,,,,,,,,,,,,,0213b9414723f2596b6c6d3d89684f536076d38275c673de2fc910995a2b4accbe4a38f5b24f2023287a714a1c1a61f82f452e840272fa124c440e26800e2615,,,,,,,,,,
Library,,,,,,type-fest,0.20.2,optional,(MIT OR CC0-1.0),,,,pkg:npm/type-fest@0.20.2,,,,,,,,,,,,,,,35ef9e138af4fe25a7a40c43f39db3dc0f8dd01b7944dfff36327045dd95147126af2c317f9bec66587847a962c65e81fb0cfff1dfa669348090dd452242372d,,,,,,,,,,
Library,,,,,,ignore,5.3.2,optional,MIT,,,,pkg:npm/ignore@5.3.2,,,,,,,,,,,,,,,86c053354a904c3c245ad71d608da2d3a63f9d4044b0d10324a8d676280bbde832f240ee2404bcb91969924710a721172f467fa630f2e4706632344227682afa,,,,,,,,,,
Library,,,,,,import-fresh,3.3.1,optional,MIT,,,,pkg:npm/import-fresh@3.3.1,,,,,,,,,,,,,,,4d1dca7eb4d94d82cf07a8d48dfc7a305f56716ac72fdb2ee5339b2b866462005d58a3ce1684a8408744b93b91f36a66b711f6b29586f61e9eb707ebd692c1a9,,,,,,,,,,
Library,,,,,,parent-module,1.0.1,optional,MIT,,,,pkg:npm/parent-module@1.0.1,,,,,,,,,,,,,,,190d84591a5057cfe8f80c3c62ab5f6593df3515996246e2744f64e6ba65fe10b7bed1c705f1a6d887e2eaa595f9ca031a4ad42990311372e8b7991cb11961fa,,,,,,,,,,
Library,,,,,,callsites,3.1.0,optional,MIT,,,,pkg:npm/callsites@3.1.0,,,,,,,,,,,,,,,3fc06302c5ef652f95203508d7584709012fef8613ebb6148b924914d588a8bdb7e6c0668d7e3eab1f4cbaf96ce62bf234435cb71e3ac502d0dda4ee13bb2c69,,,,,,,,,,
Library,,,,,,resolve-from,4.0.0,optional,MIT,,,,pkg:npm/resolve-from@4.0.0,,,,,,,,,,,,,,,a5bfcc6265ecb40932b11171f2988d235b4614d408140def904dc6ab812e035745ea01e9ffebe066ab021896a9bf2f0ddd0fb8a3b170beab8f25c9d9ed1632e2,,,,,,,,,,
Library,,,,,,js-yaml,4.1.1,optional,MIT,,,,pkg:npm/js-yaml@4.1.1,,,,,,,,,,,,,,,a90293e334315e5f252f006d1cc5b06937067c5399be23897addcecbfc661a4da0647ebbec224cf44bed7dd4a48167004d9863ff9e49674ae6cb79b2093e65b0,,,,,,,,,,
Library,,,,,,strip-json-comments,3.1.1,optional,MIT,,,,pkg:npm/strip-json-comments@3.1.1,,,,,,,,,,,,,,,e9f3dcf91e22870a8fe8dfda22fd9fd60307f25395b56407a2a0b8c8aea8483555a1cba602c7c2aa39179ea89832198cc12fe61072e9ed57a196ddea97a9448a,,,,,,,,,,
Library,,,,,@eslint,js,8.57.1,optional,MIT,,,,pkg:npm/%40eslint/js@8.57.1,,,,,,,,,,,,,,,77dcda31149320a0cb85cb731f5d8cb57bc929249485a1dc8d5fb667e18af84118ed72a93f9c91e31f8ddd301c1d372ef7ade722bf9331c09be03042617d73e9,,,,,,,,,,
Library,,,,,@humanwhocodes,config-array,0.13.0,optional,Apache-2.0,,,,pkg:npm/%40humanwhocodes/config-array@0.13.0,,,,,,,,,,,,,,,0d92c412a1564058b22ba8796087b29cac7b265bc26162f470899f4915d9f65e1283679f905193b857fabf35e32b572ae8862453e120fc98b35f0f930f6bd137,,,,,,,,,,
Library,,,,,@humanwhocodes,object-schema,2.0.3,optional,BSD-3-Clause,,,,pkg:npm/%40humanwhocodes/object-schema@2.0.3,,,,,,,,,,,,,,,f77cd874c112fdcd43ebdc9988a0c18f4576e2fa8dcc1fe4a05dba28f69a8007dddcfff8814961dc3cace688002be1318bd432ce50fcc7fd3c66def020a70370,,,,,,,,,,
Library,,,,,@humanwhocodes,module-importer,1.0.1,optional,Apache-2.0,,,,pkg:npm/%40humanwhocodes/module-importer@1.0.1,,,,,,,,,,,,,,,6f1bde57857cbf961be277054d3deb3d281904ea429237cad32e28555549c08b8354144c0d7acfc9744bf7cf22e5aa7d9bd6e7c8412359f9b95a4066b5f7cb7c,,,,,,,,,,
Library,,,,,,chalk,4.1.2,optional,MIT,,,,pkg:npm/chalk@4.1.2,,,,,,,,,,,,,,,a0a9db845c91217a54b9ecfc881326c846b89db8f820e432ba173fc32f6463bfd654f73020ef5503aebc3eef1190eefed06efa48b44e7b2c3d0a9434eb58b898,,,,,,,,,,
Library,,,,,,doctrine,3.0.0,optional,Apache-2.0,,,,pkg:npm/doctrine@3.0.0,,,,,,,,,,,,,,,c92f90e62de105fec6064778286f1aede04d3563462d3684c306165228c860cef3ae56033340455c78e33d6956675460ed469d7597880e68bd8c5dc79aa890db,,,,,,,,,,
Library,,,,,,esutils,2.0.3,optional,BSD-2-Clause,,,,pkg:npm/esutils@2.0.3,,,,,,,,,,,,,,,915b1ca97938382a7af126747648042958baffc8a3df4d0a0564c9ab7d8ffdd61e5934b02b8d56c93c5a94dd5e46603967d514fcb5fd0fb1564a657d480631ea,,,,,,,,,,
Library,,,,,,eslint-scope,7.2.2,optional,BSD-2-Clause,,,,pkg:npm/eslint-scope@7.2.2,,,,,,,,,,,,,,,74eb76d4eee54cc84333e5fd981e065fe0d9ad9b425093cbff095c4eac72af1e48bced0862d20b76dad0190a7ef27e52d20c1256639ff4d42b8cc3a07d066522,,,,,,,,,,
Library,,,,,,esrecurse,4.3.0,optional,BSD-2-Clause,,,,pkg:npm/esrecurse@4.3.0,,,,,,,,,,,,,,,2a67ca2f76fa1be457bcff0dd6faf74ead642ffa021609f63585c4b6a3fcfcbde929aa540381bc70555aa05dd2537db7083e17ca947f7df8a81e692d8bafd36a,,,,,,,,,,
Library,,,,,,estraverse,5.3.0,optional,BSD-2-Clause,,,,pkg:npm/estraverse@5.3.0,,,,,,,,,,,,,,,30c74046e54443388d4de243f0380caa6870475d41450fdc04ffa92ed61d4939dfdcc20ef1f15e8883446d7dfa65d3657d4ffb03d7f7814c38f41de842cbf004,,,,,,,,,,
Library,,,,,,esquery,1.7.0,optional,BSD-3-Clause,,,,pkg:npm/esquery@1.7.0,,,,,,,,,,,,,,,029e86d16430714fcb1ecbcbc0e3757c0417f59a7403663a63f709065f6bfc96d6f74672838ff36c6eb3cca6b639300b10b6ab60798abb41a1a4ce443beed3d2,,,,,,,,,,
Library,,,,,,file-entry-cache,6.0.1,optional,MIT,,,,pkg:npm/file-entry-cache@6.0.1,,,,,,,,,,,,,,,ec6a6cfd75b299b2e4d902d82b8373a4c3ab623321748c57b88bf2d9006c2c4ea58eea1d2af7645acfdca72249dc25485691f43a2d47be0d68bdb3332dd14106,,,,,,,,,,
Library,,,,,,flat-cache,3.2.0,optional,MIT,,,,pkg:npm/flat-cache@3.2.0,,,,,,,,,,,,,,,09870435af85b5c50a2e6861ab272da5c96cabb405dfca4a8d91ec18d892405e6be05b6828359a6c50e5de1cda11032f4f52c7132b30e6dc202efa5861be2f6f,,,,,,,,,,
Library,,,,,,flatted,3.3.3,optional,ISC,,,,pkg:npm/flatted@3.3.3,,,,,,,,,,,,,,,197fb2b30e0f042cf43f3a2c1c37a964600d12e14230bae7453884cbd31c1a39a409063046ae00fd7efce86fdf8ccffe3a3b16494d59ad8e6ac8045998efeec2,,,,,,,,,,
Library,,,,,,keyv,4.5.4,optional,MIT,,,,pkg:npm/keyv@4.5.4,,,,,,,,,,,,,,,a3154790747f1097f608d5e75b144b5ba9a0ec9c82094706d03b441a62f672d528d4f3538a7d4f52297eafffb8af93295600bf7e7d648ecc7b9a34ae8caa88a7,,,,,,,,,,
Library,,,,,,json-buffer,3.0.1,optional,MIT,,,,pkg:npm/json-buffer@3.0.1,,,,,,,,,,,,,,,e1b57905f4769aa7d04c99be579b4f3dd7fe669ba1888bd3b8007983c91cad7399a534ff430c15456072c17d68cebea512e3dd6c7c70689966f46ea6236b1f49,,,,,,,,,,
Library,,,,,,find-up,5.0.0,optional,MIT,,,,pkg:npm/find-up@5.0.0,,,,,,,,,,,,,,,efcfcf5d3d7094b2c3813cc3b3bb23abd873cf4bd70fece7fbbc32a447b87d74310a6766a9f1ac10f4319a2092408dda8c557dd5b552b2f36dac94625ba9c69e,,,,,,,,,,
Library,,,,,,locate-path,6.0.0,optional,MIT,,,,pkg:npm/locate-path@6.0.0,,,,,,,,,,,,,,,88f64ae9e6236f146edee078fd667712c10830914ca80a28a65dd1fb3baad148dc026fcc3ba282c1e0e03df3f77a54f3b6828fdcab67547c539f63470520d553,,,,,,,,,,
Library,,,,,,p-locate,5.0.0,optional,MIT,,,,pkg:npm/p-locate@5.0.0,,,,,,,,,,,,,,,2da363b51594058fbecc1e6713f37071aa0cca548f93e4be647341d53cdd6cc24c9f2e9dca7a401aded7fed97f418ab74c8784ea7c47a696e8d8b1b29ab1b93f,,,,,,,,,,
Library,,,,,,p-limit,3.1.0,optional,MIT,,,,pkg:npm/p-limit@3.1.0,,,,,,,,,,,,,,,4d839a9ccdf01b0346b193767154d83c0af0e39e319d78f9aa6585d5b12801ce3e714fe897b19587ba1d7af8e9d4534776e1dcdca64c70576ec54e5773ab8945,,,,,,,,,,
Library,,,,,,yocto-queue,0.1.0,optional,MIT,,,,pkg:npm/yocto-queue@0.1.0,,,,,,,,,,,,,,,ad592cbec9cd09d27fa2119ceb180fc3237c7a1782c6c88b33c9b1b84fedfe6395a897b03ee3b59a22e94c74224604ca08b7b12f831e00555a82db3b1e6359d9,,,,,,,,,,
Library,,,,,,graphemer,1.4.0,optional,MIT,,,,pkg:npm/graphemer@1.4.0,,,,,,,,,,,,,,,12d2b0a0eea4c422fd58ee718a98874d9952cc19bb58b4fadbb4ea0bfb9545dd072a6abc357c9e6e7358c43a018bbc2df1e4d6ad4aca5c2395685abdc759206a,,,,,,,,,,
Library,,,,,,is-path-inside,3.0.3,optional,MIT,,,,pkg:npm/is-path-inside@3.0.3,,,,,,,,,,,,,,,15de200016fec9c18098aa2ef1e31fb42ba94a2af9951c6a7f8683fef774703daa7381cbd3b3a309eb8732bf11a380a831a782283074fc40813955a34f052f3d,,,,,,,,,,
Library,,,,,,json-stable-stringify-without-jsonify,1.0.1,optional,MIT,,,,pkg:npm/json-stable-stringify-without-jsonify@1.0.1,,,,,,,,,,,,,,,05d6e8cbe97bb40dce196e858f21475a43f92ee0728f54e4df72e3caad1ac72cdd93dfff2528b6bb77cfd504a677528dc2ae9538a606940bbcec28ac562afa3f,,,,,,,,,,
Library,,,,,,levn,0.4.1,optional,MIT,,,,pkg:npm/levn@0.4.1,,,,,,,,,,,,,,,f9b4f6b87e04e4b184ee1fe7ddebdc4bfb109495c2a48a7aca6f0e589e5e57afbaec3b2a97f2da693eea24102ddabcdfa1aff94011818710e2c7574cb7691029,,,,,,,,,,
Library,,,,,,prelude-ls,1.2.1,optional,MIT,,,,pkg:npm/prelude-ls@1.2.1,,,,,,,,,,,,,,,be47033eb459a354192db9f944b18fa60fd698843ae6aa165a170629ffdbe5ea659246ab5f49bdcfca6909ab789a53aa52c5a9c8db9880edd5472ad81d2cd7e6,,,,,,,,,,
Library,,,,,,type-check,0.4.0,optional,MIT,,,,pkg:npm/type-check@0.4.0,,,,,,,,,,,,,,,5e5794a1cf6ec065ea8d6c176944d9026ccc705679f39f10036befc7552be7121c8b15c83fef0b9c50e0469954df4bacead7aa765b2415fbbe69ee0aefd3a87b,,,,,,,,,,
Library,,,,,,lodash.merge,4.6.2,optional,MIT,,,,pkg:npm/lodash.merge@4.6.2,,,,,,,,,,,,,,,d0aa63a97455beb6320ac5f5b3047f5d32b4bdae9542440ce8c368ecfa96efb0728c086801103c11facfd4de3e2a52a3f184b46540ad453fd852e872603ba321,,,,,,,,,,
Library,,,,,,natural-compare,1.4.0,optional,MIT,,,,pkg:npm/natural-compare@1.4.0,,,,,,,,,,,,,,,396343f1e8b756d342f61ed5eb4a9f7f7495a1b1ebf7de824f0831b9b832418129836f7487d2746eec8408d3497b19059b9b0e6a38791b5d7a45803573c64c4b,,,,,,,,,,
Library,,,,,,optionator,0.9.4,optional,MIT,,,,pkg:npm/optionator@0.9.4,,,,,,,,,,,,,,,e88a50ee6294c5171934b20e6d1d21cfb971b1aa5248860d649c173c6785d264d5a862852178f50d070ca13db64b744e70bc98febcf43d669667d6b25a669df6,,,,,,,,,,
Library,,,,,,deep-is,0.1.4,optional,MIT,,,,pkg:npm/deep-is@0.1.4,,,,,,,,,,,,,,,a083f392c993838fccae289a6063bea245c34fbced9ffc37129b6fffe81221d31d2ac268d2ee027d834524fcbee1228cb82a86c36c319c0f9444c837b7c6bf6d,,,,,,,,,,
Library,,,,,,fast-levenshtein,2.0.6,optional,MIT,,,,pkg:npm/fast-levenshtein@2.0.6,,,,,,,,,,,,,,,0c25eee887e1a9c92ced364a6371f1a77cbaaa9858e522599ab58c0eb29c11148e5d641d32153d220fcf62bcf2c3fba5f63388ca1d0de0cd2d6c2e61a1d83c77,,,,,,,,,,
Library,,,,,,word-wrap,1.2.5,optional,MIT,,,,pkg:npm/word-wrap@1.2.5,,,,,,,,,,,,,,,04ddb607979a30c23d50cb63ac677983978260fa423c3532d052576d8b1a4f9cd8c6314e7244b9dd2403137a56915a16a475d56f706b61c10de13c1ae7907970,,,,,,,,,,
Library,,,,,,text-table,0.2.0,optional,MIT,,,,pkg:npm/text-table@0.2.0,,,,,,,,,,,,,,,37ef148ac0170c693c3c55cfe07033551f676df995277cd82c05a24c8a2a0b9bf98ac8a786bfabe6e68ef3eeebdc131fb8d22e7c8b00ed176956069c0b6712a7,,,,,,,,,,
Library,,,,,@typescript-eslint,scope-manager,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/scope-manager@6.21.0,,,,,,,,,,,,,,,3b02d4216649af2f343bdf73bea5d5122a329e224c6be7761abaa9513aa2e7fbf90f9aceae9a495413dad322826e5722802d3f698033c71a90d41f834b6458b2,,,,,,,,,,
Library,,,,,@typescript-eslint,types,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/types@6.21.0,,,,,,,,,,,,,,,d64166675ace9b97a9bbd3591199b591c9020c68f950911fecfd649621f82cabbf464c29b1faaa1a663638e714b35f254a540128b0d804e1b1455b6b30de65a6,,,,,,,,,,
Library,,,,,@typescript-eslint,visitor-keys,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/visitor-keys@6.21.0,,,,,,,,,,,,,,,249b640ddbb12e2f5b8af001f9c60e54cb5b92a74f3a167e648e4b0b8ecc211ac3578627da8f999d6d743649abdbcc51a52a5d27a4a6e361e37f6f911185e6d0,,,,,,,,,,
Library,,,,,@typescript-eslint,typescript-estree,6.21.0,optional,BSD-2-Clause,,,,pkg:npm/%40typescript-eslint/typescript-estree@6.21.0,,,,,,,,,,,,,,,ea7a494e465c3becb6fe4afecf485ce07c0d7ebacfe24358879ede93bc82365ac18d6435634392ee38994e482e9abbe45f91e410a5c566491d14d91a5b6c2651,,,,,,,,,,
Library,,,,,,globby,11.1.0,optional,MIT,,,,pkg:npm/globby@11.1.0,,,,,,,,,,,,,,,8e121768ecf2d6c6fc232a1c6abb964a7d538e69c156cf00ca1732f37ae6c4d27cab6b96282023dc29c963e2a91925c2b9e00f7348b4e6456f54ab4fd6df52de,,,,,,,,,,
Library,,,,,,array-union,2.1.0,optional,MIT,,,,pkg:npm/array-union@2.1.0,,,,,,,,,,,,,,,1c6cb1a0e4d853208ceacb547ba1098277781287b0008ef331d7ea3be9068e79599810f3fdc479a5ff2bfdc4785aaeb4b0bfe9d0891c8d41043f04b7185ac8cb,,,,,,,,,,
Library,,,,,,dir-glob,3.0.1,optional,MIT,,,,pkg:npm/dir-glob@3.0.1,,,,,,,,,,,,,,,5a4ad6a7d191e0a5df28663338b993b86562d545857f0b37efb9fd71ce79fed6fa0eeab217aa5c43901b88712c85a0e963dbfaa1a4abd9708389d1a633077320,,,,,,,,,,
Library,,,,,,path-type,4.0.0,optional,MIT,,,,pkg:npm/path-type@4.0.0,,,,,,,,,,,,,,,80329bf1a64c0de0ffb595acf4febeab427d33091d97ac4c57c4e39c63f7a89549d3a6dd32091b0652d4f0875f3ac22c173d815b5acd553dd7b8d125f333c0bf,,,,,,,,,,
Library,,,,,,slash,3.0.0,optional,MIT,,,,pkg:npm/slash@3.0.0,,,,,,,,,,,,,,,83d43585a79bcb7e8e492b706f89ed08618668ab1a5528d0ebc7c1c6841cbad9797d2d6fb98d7c1f7c12b778c5c85b6b931f8acf45751bce40e0cc80743322d9,,,,,,,,,,
Library,,,,,,minimatch,9.0.3,optional,ISC,,,,pkg:npm/minimatch@9.0.3,,,,,,,,,,,,,,,44789a73d9af691c34c770184600c2d42c403fb1d370daeb102780f186097969e9a3ed90e427a0b598daa2d5935b10c6dd4786035728134e621f598f8d3ff69a,,,,,,,,,,
Library,,,,,,ts-api-utils,1.4.3,optional,MIT,,,,pkg:npm/ts-api-utils@1.4.3,,,,,,,,,,,,,,,8b778c1bbed44cc0f4859860452e7ada9bfcdd10baba44800b618c35673ef5d89e87ffa30cce6ee581be3475fa54d0d11d0707c26b131dcb4ff4b85b0b75b157,,,,,,,,,,
Library,,,,,@typescript-eslint,type-utils,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/type-utils@6.21.0,,,,,,,,,,,,,,,ad9408ef01df6a8f2a317dd1777c6a79848c08bdd2a224902c10134a254a01174518261246f9958a27998ea739f232a0b3c63c8bd62f5558516c74930385416a,,,,,,,,,,
Library,,,,,@typescript-eslint,utils,6.21.0,optional,MIT,,,,pkg:npm/%40typescript-eslint/utils@6.21.0,,,,,,,,,,,,,,,35f595682f073fd4fc71b290c4772c241639604d4edf7fa3a4cc0de39ab359668f0d980b21ba35dada063169e686f0a9777b08c64a43c375afd41ddd62b6c341,,,,,,,,,,
Library,,,,,@types,json-schema,7.0.15,optional,MIT,,,,pkg:npm/%40types/json-schema@7.0.15,,,,,,,,,,,,,,,e7e7cff0ff0c14d0be0326420f1ac1da991914f1b3a90594ce949ebae54bbe6f1531ca2b3586af06aa057312bc6d0cf842c6e7e2850411e9b8c032df732b061c,,,,,,,,,,
Library,,,,,@types,semver,7.7.1,optional,MIT,,,,pkg:npm/%40types/semver@7.7.1,,,,,,,,,,,,,,,1668097eef8c39c437ef4483d1ebfb108f1394201f29853e0789b94f7c977350a244df7883f4993edb02924e74e9a503b65327159bdab03c071d4719504698b8,,,,,,,,,,
Library,,,,,,autoprefixer,10.4.23,optional,MIT,,,,pkg:npm/autoprefixer@10.4.23,,,,,,,,,,,,,,,6184d7485ba57f0cad9e300f970f101e770726696f14ab5ccdbf089d7680c7d4342db7c39df1180c4e79a267ab2092a2861994eb516df9c00e4b341568152678,,,,,,,,,,
Library,,,,,,fraction.js,5.3.4,optional,MIT,,,,pkg:npm/fraction.js@5.3.4,,,,,,,,,,,,,,,d57d4d4ed889a61af29ffb8b433df086d63a8caddf4eaa04de884ab34b53f948ebd56e7da28a719a8121ecbbb9a7abc168f6e0a0cd1bcef7805b8422e51c960d,,,,,,,,,,
Library,,,,,,eslint-config-prettier,9.1.2,optional,MIT,,,,pkg:npm/eslint-config-prettier@9.1.2,,,,,,,,,,,,,,,888d5ff83d958869febafbf91ee1d551a9a0f25978b4df8944719ce88262e133fd2a5f7be82e7b7f33d782c79736cf2fd2203c6922691ec4d68c36fd4096a619,,,,,,,,,,
Library,,,,,,eslint-plugin-svelte,2.46.1,optional,MIT,,,,pkg:npm/eslint-plugin-svelte@2.46.1,,,,,,,,,,,,,,,ef162bda8e0d203fdff4e11832ac6c110b02b23e0a68ccb8ab9b0035a2a401bebf41e0a3605c519839b64b7602dc0de99759323d9fecc8ec7f8bb2dc59849b23,,,,,,,,,,
Library,,,,,,eslint-compat-utils,0.5.1,optional,MIT,,,,pkg:npm/eslint-compat-utils@0.5.1,,,,,,,,,,,,,,,df3def15ec4a2049e31c4df308c468e9f9ff7b8e14ed3d648548e0f87a746503028a0876f2b00b0f49cf14170666e88b0b9acb65adae6d01c34659f4f497d4d9,,,,,,,,,,
Library,,,,,,known-css-properties,0.35.0,optional,MIT,,,,pkg:npm/known-css-properties@0.35.0,,,,,,,,,,,,,,,6bf44093605f2a4f96146861382018a928852dcdf893c32dffa356448e23a044741185335c87058af8e39e80f7f975350e080b9ffb597370ce02091eee5f1ae0,,,,,,,,,,
Library,,,,,,postcss-load-config,3.1.4,optional,MIT,,,,pkg:npm/postcss-load-config@3.1.4,,,,,,,,,,,,,,,e8388ce04eefe1ca13138bb303c53ffd686d3f0ca18a29b77b28c43050a7529cdbae42bdc091e02834f6991f876ed4ab77f36e6d56984cea52a63525f0d41e46,,,,,,,,,,
Library,,,,,,lilconfig,2.1.0,optional,MIT,,,,pkg:npm/lilconfig@2.1.0,,,,,,,,,,,,,,,bad58eb7f187cee5319cb2b107a764f3546839ea0d78781bad78ae1a4e32c85e6a951cfe888556bb9e84d9fa861c5ad7cf440d5212c1ffc9caaaf447eba24a19,,,,,,,,,,
Library,,,,,,yaml,1.10.2,optional,ISC,,,,pkg:npm/yaml@1.10.2,,,,,,,,,,,,,,,af7bd7c84ad109827bc20dbccaf058e554a8005f19be5716f7f07053312d52c8ef5ff0cab36e1d224bb08edba9af02491ec6f251b2c0a5ea584d1d41378b87ae,,,,,,,,,,
Library,,,,,,postcss-safe-parser,6.0.0,optional,MIT,,,,pkg:npm/postcss-safe-parser@6.0.0,,,,,,,,,,,,,,,14044737ca701fe5a24b638f0b1248f05b912694d59e7e993458aa00cd9a796d8bc131d65a65a0232282e9c528d0bf1a78a885ff5e0c36f9e996ce91d8f05e31,,,,,,,,,,
